! Spherical Harmonic Discrete Ordinate Radiative Transfer Output
!  L= 15  M= 15  NLM=  256   NMU= 16  NPHI= 32  NANG=  354   NSH=   1239808
!  NX=  20   NY=  20   NZ=  11    NPTS=    4851   NCELLS=    4000
!  PROPERTY_FILE=gaussol.prp                     
!  CORRELATED_K-DIST_FILE=NONE                               NUM_G= 1
!  INPUT_SAVE_FILE=NONE                            
!  OUTPUT_SAVE_FILE=NONE                            
!  SOURCE_TYPE=SOLAR               DELTA-M METHOD
!  GRID_TYPE=EVEN (X,Y)    EVEN (Z)             INDEPENDENT_PIXEL=0
!  SURFACE_TYPE=FIXED LAMBERTIAN       HORIZ_BOUNDARY_COND=0
!  GROUND_ALBEDO=0.0000000  SKY_RAD= 0.00000E+00
!  SOLAR_FLUX= 0.100000E+01   SOLAR_MU=-0.7070000   SOLAR_AZ=   0.000
!  UNITS=WATTS/(M^2 MICRON)         WAVELENGTH=      2.13
!  SPLITTING_ACCURACY= 0.000E+00   SPHERICAL_HARMONIC_ACCURACY= 0.000E+00
!  SOLUTION_ACCURACY= 0.100E-04
!  MAXIMUM_ITERATIONS= 100   NUMBER_ITERATIONS=   7
!  OUTPUT_TYPE=FLUX                
!   X       Y       Z           UP       DOWN_DIFFUSE   DOWN_DIRECT
   0.500   0.700   0.800    0.32312E-01   0.13952E-01   0.98561E+00
   0.500   0.700   0.900    0.32946E-01   0.35824E-02   0.99628E+00
   0.500   0.700   1.000    0.32701E-01   0.00000E+00   0.10000E+01
   0.500   0.800   0.000    0.00000E+00   0.15054E+00   0.91475E+00
   0.500   0.800   0.100    0.63041E-03   0.15495E+00   0.90404E+00
   0.500   0.800   0.200    0.25517E-02   0.16400E+00   0.87613E+00
   0.500   0.800   0.300    0.68204E-02   0.16889E+00   0.84989E+00
   0.500   0.800   0.400    0.13701E-01   0.15866E+00   0.84462E+00
   0.500   0.800   0.500    0.21821E-01   0.12834E+00   0.86830E+00
   0.500   0.800   0.600    0.28919E-01   0.84859E-01   0.91153E+00
   0.500   0.800   0.700    0.33490E-01   0.43748E-01   0.95433E+00
   0.500   0.800   0.800    0.35452E-01   0.16825E-01   0.98246E+00
   0.500   0.800   0.900    0.35610E-01   0.43398E-02   0.99546E+00
   0.500   0.800   1.000    0.34842E-01   0.00000E+00   0.10000E+01
   0.500   0.900   0.000    0.00000E+00   0.15982E+00   0.90443E+00
   0.500   0.900   0.100    0.69462E-03   0.16623E+00   0.89250E+00
   0.500   0.900   0.200    0.27967E-02   0.17762E+00   0.86149E+00
   0.500   0.900   0.300    0.74484E-02   0.18423E+00   0.83245E+00
   0.500   0.900   0.400    0.14907E-01   0.17407E+00   0.82663E+00
   0.500   0.900   0.500    0.23629E-01   0.14161E+00   0.85281E+00
   0.500   0.900   0.600    0.31130E-01   0.94179E-01   0.90082E+00
   0.500   0.900   0.700    0.35786E-01   0.48799E-01   0.94865E+00
   0.500   0.900   0.800    0.37562E-01   0.18835E-01   0.98024E+00
   0.500   0.900   0.900    0.37385E-01   0.48725E-02   0.99488E+00
   0.500   0.900   1.000    0.36255E-01   0.00000E+00   0.10000E+01
   0.500   1.000   0.000    0.00000E+00   0.16306E+00   0.90072E+00
   0.500   1.000   0.100    0.71751E-03   0.17019E+00   0.88837E+00
   0.500   1.000   0.200    0.28842E-02   0.18242E+00   0.85626E+00
   0.500   1.000   0.300    0.76723E-02   0.18964E+00   0.82624E+00
   0.500   1.000   0.400    0.15336E-01   0.17951E+00   0.82024E+00
   0.500   1.000   0.500    0.24271E-01   0.14630E+00   0.84730E+00
   0.500   1.000   0.600    0.31914E-01   0.97497E-01   0.89699E+00
   0.500   1.000   0.700    0.36599E-01   0.50605E-01   0.94662E+00
   0.500   1.000   0.800    0.38307E-01   0.19557E-01   0.97944E+00
   0.500   1.000   0.900    0.38009E-01   0.50639E-02   0.99467E+00
   0.500   1.000   1.000    0.36749E-01   0.00000E+00   0.10000E+01
   0.500   1.100   0.000    0.00000E+00   0.15982E+00   0.90443E+00
   0.500   1.100   0.100    0.69463E-03   0.16623E+00   0.89250E+00
   0.500   1.100   0.200    0.27967E-02   0.17762E+00   0.86149E+00
   0.500   1.100   0.300    0.74484E-02   0.18423E+00   0.83245E+00
   0.500   1.100   0.400    0.14907E-01   0.17407E+00   0.82663E+00
   0.500   1.100   0.500    0.23629E-01   0.14161E+00   0.85281E+00
   0.500   1.100   0.600    0.31130E-01   0.94179E-01   0.90082E+00
   0.500   1.100   0.700    0.35786E-01   0.48799E-01   0.94865E+00
   0.500   1.100   0.800    0.37562E-01   0.18835E-01   0.98024E+00
   0.500   1.100   0.900    0.37385E-01   0.48725E-02   0.99488E+00
   0.500   1.100   1.000    0.36255E-01   0.00000E+00   0.10000E+01
   0.500   1.200   0.000    0.00000E+00   0.15054E+00   0.91475E+00
   0.500   1.200   0.100    0.63041E-03   0.15495E+00   0.90404E+00
   0.500   1.200   0.200    0.25517E-02   0.16400E+00   0.87613E+00
   0.500   1.200   0.300    0.68204E-02   0.16889E+00   0.84989E+00
   0.500   1.200   0.400    0.13701E-01   0.15866E+00   0.84462E+00
   0.500   1.200   0.500    0.21821E-01   0.12834E+00   0.86830E+00
   0.500   1.200   0.600    0.28919E-01   0.84859E-01   0.91153E+00
   0.500   1.200   0.700    0.33490E-01   0.43748E-01   0.95433E+00
   0.500   1.200   0.800    0.35452E-01   0.16825E-01   0.98246E+00
   0.500   1.200   0.900    0.35610E-01   0.43398E-02   0.99546E+00
   0.500   1.200   1.000    0.34842E-01   0.00000E+00   0.10000E+01
   0.500   1.300   0.000    0.00000E+00   0.13651E+00   0.92964E+00
   0.500   1.300   0.100    0.53757E-03   0.13805E+00   0.92073E+00
   0.500   1.300   0.200    0.21965E-02   0.14372E+00   0.89738E+00
   0.500   1.300   0.300    0.59084E-02   0.14608E+00   0.87532E+00
   0.500   1.300   0.400    0.11945E-01   0.13584E+00   0.87087E+00
   0.500   1.300   0.500    0.19175E-01   0.10885E+00   0.89081E+00
   0.500   1.300   0.600    0.25670E-01   0.71315E-01   0.92696E+00
   0.500   1.300   0.700    0.30095E-01   0.36477E-01   0.96246E+00
   0.500   1.300   0.800    0.32312E-01   0.13952E-01   0.98561E+00
   0.500   1.300   0.900    0.32946E-01   0.35824E-02   0.99628E+00
   0.500   1.300   1.000    0.32701E-01   0.00000E+00   0.10000E+01
   0.500   1.400   0.000    0.00000E+00   0.11961E+00   0.94635E+00
   0.500   1.400   0.100    0.43167E-03   0.11803E+00   0.93950E+00
   0.500   1.400   0.200    0.17922E-02   0.11988E+00   0.92144E+00
   0.500   1.400   0.300    0.48687E-02   0.11940E+00   0.90426E+00
   0.500   1.400   0.400    0.99353E-02   0.10928E+00   0.90078E+00
   0.500   1.400   0.500    0.16130E-01   0.86391E-01   0.91633E+00
   0.500   1.400   0.600    0.21904E-01   0.55918E-01   0.94429E+00
   0.500   1.400   0.700    0.26127E-01   0.28321E-01   0.97149E+00
   0.500   1.400   0.800    0.28604E-01   0.10750E-01   0.98911E+00
   0.500   1.400   0.900    0.29760E-01   0.27409E-02   0.99719E+00
   0.500   1.400   1.000    0.30105E-01   0.00000E+00   0.10000E+01
   0.500   1.500   0.000    0.00000E+00   0.10202E+00   0.96227E+00
   0.500   1.500   0.100    0.32994E-03   0.97576E-01   0.95738E+00
   0.500   1.500   0.200    0.14005E-02   0.95837E-01   0.94451E+00
   0.500   1.500   0.300    0.38561E-02   0.92701E-01   0.93220E+00
   0.500   1.500   0.400    0.79655E-02   0.82922E-01   0.92969E+00
   0.500   1.500   0.500    0.13120E-01   0.64360E-01   0.94086E+00
   0.500   1.500   0.600    0.18144E-01   0.41035E-01   0.96080E+00
   0.500   1.500   0.700    0.22119E-01   0.20533E-01   0.98003E+00
   0.500   1.500   0.800    0.24809E-01   0.77208E-02   0.99239E+00
   0.500   1.500   0.900    0.26450E-01   0.19508E-02   0.99804E+00
   0.500   1.500   1.000    0.27366E-01   0.00000E+00   0.10000E+01
   0.500   1.600   0.000    0.00000E+00   0.85734E-01   0.97553E+00
   0.500   1.600   0.100    0.24200E-03   0.79041E-01   0.97234E+00
   0.500   1.600   0.200    0.10624E-02   0.74404E-01   0.96389E+00
   0.500   1.600   0.300    0.29808E-02   0.69171E-01   0.95578E+00
   0.500   1.600   0.400    0.62541E-02   0.59924E-01   0.95412E+00
   0.500   1.600   0.500    0.10482E-01   0.45385E-01   0.96149E+00
   0.500   1.600   0.600    0.14808E-01   0.28394E-01   0.97457E+00
   0.500   1.600   0.700    0.18511E-01   0.14001E-01   0.98708E+00
   0.500   1.600   0.800    0.21336E-01   0.51967E-02   0.99509E+00
   0.500   1.600   0.900    0.23369E-01   0.12945E-02   0.99873E+00
   0.500   1.600   1.000    0.24779E-01   0.00000E+00   0.10000E+01
   0.500   1.700   0.000    0.00000E+00   0.72237E-01   0.98537E+00
   0.500   1.700   0.100    0.17355E-03   0.63984E-01   0.98346E+00
   0.500   1.700   0.200    0.80016E-03   0.57298E-01   0.97837E+00
   0.500   1.700   0.300    0.23003E-02   0.50647E-01   0.97346E+00
   0.500   1.700   0.400    0.49179E-02   0.42035E-01   0.97247E+00
   0.500   1.700   0.500    0.84037E-02   0.30805E-01   0.97692E+00
   0.500   1.700   0.600    0.12144E-01   0.18802E-01   0.98480E+00
   0.500   1.700   0.700    0.15585E-01   0.90945E-02   0.99230E+00
   0.500   1.700   0.800    0.18470E-01   0.33154E-02   0.99708E+00
   0.500   1.700   0.900    0.20785E-01   0.80606E-03   0.99925E+00
   0.500   1.700   1.000    0.22578E-01   0.00000E+00   0.10000E+01
   0.500   1.800   0.000    0.00000E+00   0.62322E-01   0.99194E+00
   0.500   1.800   0.100    0.12455E-03   0.53097E-01   0.99088E+00
   0.500   1.800   0.200    0.61503E-03   0.45118E-01   0.98807E+00
   0.500   1.800   0.300    0.18220E-02   0.37619E-01   0.98536E+00
   0.500   1.800   0.400    0.39804E-02   0.29595E-01   0.98480E+00
   0.500   1.800   0.500    0.69385E-02   0.20773E-01   0.98727E+00
   0.500   1.800   0.600    0.10247E-01   0.12266E-01   0.99163E+00
   0.500   1.800   0.700    0.13470E-01   0.57725E-02   0.99577E+00
   0.500   1.800   0.800    0.16369E-01   0.20495E-02   0.99839E+00
   0.500   1.800   0.900    0.18862E-01   0.47723E-03   0.99959E+00
   0.500   1.800   1.000    0.20921E-01   0.00000E+00   0.10000E+01
   0.500   1.900   0.000    0.00000E+00   0.56176E-01   0.99589E+00
   0.500   1.900   0.100    0.91902E-04   0.46403E-01   0.99536E+00
   0.500   1.900   0.200    0.49724E-03   0.37663E-01   0.99394E+00
   0.500   1.900   0.300    0.15251E-02   0.29663E-01   0.99255E+00
   0.500   1.900   0.400    0.34072E-02   0.21997E-01   0.99227E+00
   0.500   1.900   0.500    0.60498E-02   0.14655E-01   0.99352E+00
   0.500   1.900   0.600    0.90960E-02   0.82828E-02   0.99575E+00
   0.500   1.900   0.700    0.12181E-01   0.37510E-02   0.99785E+00
   0.500   1.900   0.800    0.15074E-01   0.12751E-02   0.99918E+00
   0.500   1.900   0.900    0.17666E-01   0.27605E-03   0.99979E+00
   0.500   1.900   1.000    0.19880E-01   0.00000E+00   0.10000E+01
   0.600   0.000   0.000    0.00000E+00   0.55044E-01   0.99769E+00
   0.600   0.000   0.100    0.79073E-04   0.45958E-01   0.99671E+00
   0.600   0.000   0.200    0.46253E-03   0.37436E-01   0.99542E+00
   0.600   0.000   0.300    0.14539E-02   0.29273E-01   0.99441E+00
   0.600   0.000   0.400    0.32992E-02   0.21322E-01   0.99431E+00
   0.600   0.000   0.500    0.59151E-02   0.13834E-01   0.99532E+00
   0.600   0.000   0.600    0.89419E-02   0.75841E-02   0.99697E+00
   0.600   0.000   0.700    0.12006E-01   0.33171E-02   0.99849E+00
   0.600   0.000   0.800    0.14877E-01   0.10819E-02   0.99943E+00
   0.600   0.000   0.900    0.17446E-01   0.21493E-03   0.99986E+00
   0.600   0.000   1.000    0.19640E-01   0.00000E+00   0.10000E+01
   0.600   0.100   0.000    0.00000E+00   0.58249E-01   0.99508E+00
   0.600   0.100   0.100    0.10308E-03   0.49738E-01   0.99300E+00
   0.600   0.100   0.200    0.53738E-03   0.41931E-01   0.99026E+00
   0.600   0.100   0.300    0.16302E-02   0.34319E-01   0.98810E+00
   0.600   0.100   0.400    0.36158E-02   0.26329E-01   0.98787E+00
   0.600   0.100   0.500    0.63762E-02   0.17997E-01   0.99003E+00
   0.600   0.100   0.600    0.95115E-02   0.10370E-01   0.99354E+00
   0.600   0.100   0.700    0.12624E-01   0.47697E-02   0.99677E+00
   0.600   0.100   0.800    0.15485E-01   0.16501E-02   0.99879E+00
   0.600   0.100   0.900    0.18002E-01   0.37031E-03   0.99969E+00
   0.600   0.100   1.000    0.20125E-01   0.00000E+00   0.10000E+01
   0.600   0.200   0.000    0.00000E+00   0.65850E-01   0.99033E+00
   0.600   0.200   0.100    0.14472E-03   0.58731E-01   0.98623E+00
   0.600   0.200   0.200    0.69019E-03   0.52471E-01   0.98087E+00
   0.600   0.200   0.300    0.20169E-02   0.45853E-01   0.97664E+00
   0.600   0.200   0.400    0.43611E-02   0.37440E-01   0.97621E+00
   0.600   0.200   0.500    0.75209E-02   0.26971E-01   0.98041E+00
   0.600   0.200   0.600    0.10967E-01   0.16202E-01   0.98729E+00
   0.600   0.200   0.700    0.14217E-01   0.77252E-02   0.99363E+00
   0.600   0.200   0.800    0.17043E-01   0.27752E-02   0.99761E+00
   0.600   0.200   0.900    0.19407E-01   0.65904E-03   0.99939E+00
   0.600   0.200   1.000    0.21321E-01   0.00000E+00   0.10000E+01
   0.600   0.300   0.000    0.00000E+00   0.78126E-01   0.98245E+00
   0.600   0.300   0.100    0.20894E-03   0.73340E-01   0.97506E+00
   0.600   0.300   0.200    0.93317E-03   0.69645E-01   0.96540E+00
   0.600   0.300   0.300    0.26428E-02   0.64648E-01   0.95784E+00
   0.600   0.300   0.400    0.55829E-02   0.55560E-01   0.95706E+00
   0.600   0.300   0.500    0.94092E-02   0.41633E-01   0.96459E+00
   0.600   0.300   0.600    0.13369E-01   0.25766E-01   0.97696E+00
   0.600   0.300   0.700    0.16832E-01   0.12574E-01   0.98844E+00
   0.600   0.300   0.800    0.19576E-01   0.46209E-02   0.99565E+00
   0.600   0.300   0.900    0.21666E-01   0.11331E-02   0.99890E+00
   0.600   0.300   1.000    0.23226E-01   0.00000E+00   0.10000E+01
   0.600   0.400   0.000    0.00000E+00   0.94893E-01   0.97067E+00
   0.600   0.400   0.100    0.30018E-03   0.93552E-01   0.95841E+00
   0.600   0.400   0.200    0.12802E-02   0.93661E-01   0.94249E+00
   0.600   0.400   0.300    0.35380E-02   0.91181E-01   0.93011E+00
   0.600   0.400   0.400    0.73278E-02   0.81380E-01   0.92884E+00
   0.600   0.400   0.500    0.12091E-01   0.62774E-01   0.94116E+00
   0.600   0.400   0.600    0.16746E-01   0.39728E-01   0.96155E+00
   0.600   0.400   0.700    0.20461E-01   0.19738E-01   0.98062E+00
   0.600   0.400   0.800    0.23039E-01   0.73661E-02   0.99269E+00
   0.600   0.400   0.900    0.24711E-01   0.18412E-02   0.99814E+00
   0.600   0.400   1.000    0.25762E-01   0.00000E+00   0.10000E+01
   0.600   0.500   0.000    0.00000E+00   0.11521E+00   0.95482E+00
   0.600   0.500   0.100    0.41806E-03   0.11840E+00   0.93618E+00
   0.600   0.500   0.200    0.17287E-02   0.12352E+00   0.91217E+00
   0.600   0.500   0.300    0.46919E-02   0.12448E+00   0.89363E+00
   0.600   0.500   0.400    0.95674E-02   0.11415E+00   0.89173E+00
   0.600   0.500   0.500    0.15503E-01   0.90006E-01   0.91016E+00
   0.600   0.500   0.600    0.20986E-01   0.58012E-01   0.94095E+00
   0.600   0.500   0.700    0.24945E-01   0.29247E-01   0.97008E+00
   0.600   0.500   0.800    0.27249E-01   0.11042E-01   0.98868E+00
   0.600   0.500   0.900    0.28351E-01   0.27914E-02   0.99712E+00
   0.600   0.500   1.000    0.28750E-01   0.00000E+00   0.10000E+01
   0.600   0.600   0.000    0.00000E+00   0.13724E+00   0.93590E+00
   0.600   0.600   0.100    0.55612E-03   0.14571E+00   0.90981E+00
   0.600   0.600   0.200    0.22507E-02   0.15663E+00   0.87654E+00
   0.600   0.600   0.300    0.60290E-02   0.16161E+00   0.85112E+00
   0.600   0.600   0.400    0.12148E-01   0.15103E+00   0.84853E+00
   0.600   0.600   0.500    0.19400E-01   0.12115E+00   0.87378E+00
   0.600   0.600   0.600    0.25771E-01   0.79346E-01   0.91644E+00
   0.600   0.600   0.700    0.29933E-01   0.40533E-01   0.95739E+00
   0.600   0.600   0.800    0.31856E-01   0.15454E-01   0.98381E+00
   0.600   0.600   0.900    0.32268E-01   0.39423E-02   0.99587E+00
   0.600   0.600   1.000    0.31917E-01   0.00000E+00   0.10000E+01
   0.600   0.700   0.000    0.00000E+00   0.15847E+00   0.91607E+00
   0.600   0.700   0.100    0.69812E-03   0.17229E+00   0.88243E+00
   0.600   0.700   0.200    0.27862E-02   0.18897E+00   0.83999E+00
   0.600   0.700   0.300    0.73968E-02   0.19797E+00   0.80791E+00
   0.600   0.700   0.400    0.14776E-01   0.18739E+00   0.80466E+00
   0.600   0.700   0.500    0.23342E-01   0.15234E+00   0.83651E+00
   0.600   0.700   0.600    0.30566E-01   0.10117E+00   0.89097E+00
   0.600   0.700   0.700    0.34876E-01   0.52293E-01   0.94401E+00
   0.600   0.700   0.800    0.36360E-01   0.20106E-01   0.97864E+00
   0.600   0.700   0.900    0.36042E-01   0.51617E-02   0.99454E+00
   0.600   0.700   1.000    0.34923E-01   0.00000E+00   0.10000E+01
   0.600   0.800   0.000    0.00000E+00   0.17613E+00   0.89845E+00
   0.600   0.800   0.100    0.82372E-03   0.19454E+00   0.85834E+00
   0.600   0.800   0.200    0.32575E-02   0.21606E+00   0.80818E+00
   0.600   0.800   0.300    0.85960E-02   0.22838E+00   0.77065E+00
   0.600   0.800   0.400    0.17071E-01   0.21799E+00   0.76685E+00
   0.600   0.800   0.500    0.26764E-01   0.17898E+00   0.80408E+00
   0.600   0.800   0.600    0.34700E-01   0.12018E+00   0.86846E+00
   0.600   0.800   0.700    0.39101E-01   0.62716E-01   0.93205E+00
   0.600   0.800   0.800    0.40175E-01   0.24275E-01   0.97398E+00
   0.600   0.800   0.900    0.39201E-01   0.62597E-02   0.99334E+00
   0.600   0.800   1.000    0.37406E-01   0.00000E+00   0.10000E+01
   0.600   0.900   0.000    0.00000E+00   0.18780E+00   0.88629E+00
   0.600   0.900   0.100    0.91003E-03   0.20930E+00   0.84178E+00
   0.600   0.900   0.200    0.35814E-02   0.23401E+00   0.78653E+00
   0.600   0.900   0.300    0.94184E-02   0.24849E+00   0.74548E+00
   0.600   0.900   0.400    0.18639E-01   0.23825E+00   0.74135E+00
   0.600   0.900   0.500    0.29100E-01   0.19685E+00   0.78202E+00
   0.600   0.900   0.600    0.37504E-01   0.13310E+00   0.85300E+00
   0.600   0.900   0.700    0.41957E-01   0.69924E-01   0.92372E+00
   0.600   0.900   0.800    0.42739E-01   0.27187E-01   0.97070E+00
   0.600   0.900   0.900    0.41307E-01   0.70299E-02   0.99250E+00
   0.600   0.900   1.000    0.39046E-01   0.00000E+00   0.10000E+01
   0.600   1.000   0.000    0.00000E+00   0.19188E+00   0.88193E+00
   0.600   1.000   0.100    0.94094E-03   0.21447E+00   0.83589E+00
   0.600   1.000   0.200    0.36968E-02   0.24028E+00   0.77886E+00
   0.600   1.000   0.300    0.97117E-02   0.25551E+00   0.73659E+00
   0.600   1.000   0.400    0.19199E-01   0.24534E+00   0.73237E+00
   0.600   1.000   0.500    0.29928E-01   0.20311E+00   0.77423E+00
   0.600   1.000   0.600    0.38501E-01   0.13771E+00   0.84748E+00
   0.600   1.000   0.700    0.42968E-01   0.72502E-01   0.92073E+00
   0.600   1.000   0.800    0.43644E-01   0.28231E-01   0.96953E+00
   0.600   1.000   0.900    0.42048E-01   0.73080E-02   0.99219E+00
   0.600   1.000   1.000    0.39619E-01   0.00000E+00   0.10000E+01
   0.600   1.100   0.000    0.00000E+00   0.18780E+00   0.88629E+00
   0.600   1.100   0.100    0.91003E-03   0.20930E+00   0.84178E+00
   0.600   1.100   0.200    0.35814E-02   0.23401E+00   0.78653E+00
   0.600   1.100   0.300    0.94184E-02   0.24849E+00   0.74548E+00
   0.600   1.100   0.400    0.18639E-01   0.23825E+00   0.74135E+00
   0.600   1.100   0.500    0.29100E-01   0.19685E+00   0.78202E+00
   0.600   1.100   0.600    0.37504E-01   0.13310E+00   0.85300E+00
   0.600   1.100   0.700    0.41957E-01   0.69924E-01   0.92372E+00
   0.600   1.100   0.800    0.42739E-01   0.27187E-01   0.97070E+00
   0.600   1.100   0.900    0.41307E-01   0.70299E-02   0.99250E+00
   0.600   1.100   1.000    0.39046E-01   0.00000E+00   0.10000E+01
   0.600   1.200   0.000    0.00000E+00   0.17613E+00   0.89845E+00
   0.600   1.200   0.100    0.82372E-03   0.19454E+00   0.85834E+00
   0.600   1.200   0.200    0.32575E-02   0.21606E+00   0.80818E+00
   0.600   1.200   0.300    0.85960E-02   0.22838E+00   0.77065E+00
   0.600   1.200   0.400    0.17071E-01   0.21799E+00   0.76685E+00
   0.600   1.200   0.500    0.26764E-01   0.17898E+00   0.80408E+00
   0.600   1.200   0.600    0.34700E-01   0.12018E+00   0.86846E+00
   0.600   1.200   0.700    0.39101E-01   0.62716E-01   0.93205E+00
   0.600   1.200   0.800    0.40175E-01   0.24275E-01   0.97398E+00
   0.600   1.200   0.900    0.39201E-01   0.62597E-02   0.99334E+00
   0.600   1.200   1.000    0.37406E-01   0.00000E+00   0.10000E+01
   0.600   1.300   0.000    0.00000E+00   0.15847E+00   0.91607E+00
   0.600   1.300   0.100    0.69812E-03   0.17229E+00   0.88243E+00
   0.600   1.300   0.200    0.27862E-02   0.18897E+00   0.83999E+00
   0.600   1.300   0.300    0.73968E-02   0.19797E+00   0.80791E+00
   0.600   1.300   0.400    0.14776E-01   0.18739E+00   0.80466E+00
   0.600   1.300   0.500    0.23342E-01   0.15234E+00   0.83651E+00
   0.600   1.300   0.600    0.30566E-01   0.10117E+00   0.89097E+00
   0.600   1.300   0.700    0.34876E-01   0.52293E-01   0.94401E+00
   0.600   1.300   0.800    0.36360E-01   0.20106E-01   0.97864E+00
   0.600   1.300   0.900    0.36042E-01   0.51617E-02   0.99454E+00
   0.600   1.300   1.000    0.34923E-01   0.00000E+00   0.10000E+01
   0.600   1.400   0.000    0.00000E+00   0.13724E+00   0.93590E+00
   0.600   1.400   0.100    0.55612E-03   0.14571E+00   0.90981E+00
   0.600   1.400   0.200    0.22507E-02   0.15663E+00   0.87654E+00
   0.600   1.400   0.300    0.60290E-02   0.16161E+00   0.85112E+00
   0.600   1.400   0.400    0.12148E-01   0.15103E+00   0.84853E+00
   0.600   1.400   0.500    0.19400E-01   0.12115E+00   0.87378E+00
   0.600   1.400   0.600    0.25771E-01   0.79346E-01   0.91644E+00
   0.600   1.400   0.700    0.29933E-01   0.40533E-01   0.95739E+00
   0.600   1.400   0.800    0.31856E-01   0.15454E-01   0.98381E+00
   0.600   1.400   0.900    0.32268E-01   0.39423E-02   0.99587E+00
   0.600   1.400   1.000    0.31917E-01   0.00000E+00   0.10000E+01
   0.600   1.500   0.000    0.00000E+00   0.11521E+00   0.95482E+00
   0.600   1.500   0.100    0.41806E-03   0.11840E+00   0.93618E+00
