! Spherical Harmonic Discrete Ordinate Radiative Transfer Output
!  L= 15  M= 15  NLM=  256   NMU= 16  NPHI= 32  NANG=  354   NSH=   1239808
!  NX=  20   NY=  20   NZ=  11    NPTS=    4851   NCELLS=    4000
!  PROPERTY_FILE=gaussol.prp                     
!  CORRELATED_K-DIST_FILE=NONE                               NUM_G= 1
!  INPUT_SAVE_FILE=NONE                            
!  OUTPUT_SAVE_FILE=NONE                            
!  SOURCE_TYPE=SOLAR               DELTA-M METHOD
!  GRID_TYPE=EVEN (X,Y)    EVEN (Z)             INDEPENDENT_PIXEL=0
!  SURFACE_TYPE=FIXED LAMBERTIAN       HORIZ_BOUNDARY_COND=0
!  GROUND_ALBEDO=0.0000000  SKY_RAD= 0.00000E+00
!  SOLAR_FLUX= 0.100000E+01   SOLAR_MU=-0.7070000   SOLAR_AZ=   0.000
!  UNITS=WATTS/(M^2 MICRON KM)      WAVELENGTH=      2.13
!  SPLITTING_ACCURACY= 0.000E+00   SPHERICAL_HARMONIC_ACCURACY= 0.000E+00
!  SOLUTION_ACCURACY= 0.100E-04
!  MAXIMUM_ITERATIONS= 100   NUMBER_ITERATIONS=   7
!  OUTPUT_TYPE=NET_FLUX_DIV        
!    X       Y        Z       -DIV(Fnet)
   1.900   1.300   0.000    0.60603E-04
   1.900   1.300   0.100    0.28176E-03
   1.900   1.300   0.200    0.91960E-03
   1.900   1.300   0.300    0.21441E-02
   1.900   1.300   0.400    0.35599E-02
   1.900   1.300   0.500    0.42138E-02
   1.900   1.300   0.600    0.35630E-02
   1.900   1.300   0.700    0.21775E-02
   1.900   1.300   0.800    0.96912E-03
   1.900   1.300   0.900    0.31503E-03
   1.900   1.300   1.000    0.72912E-04
   1.900   1.400   0.000    0.51105E-04
   1.900   1.400   0.100    0.22326E-03
   1.900   1.400   0.200    0.71252E-03
   1.900   1.400   0.300    0.16394E-02
   1.900   1.400   0.400    0.26976E-02
   1.900   1.400   0.500    0.31719E-02
   1.900   1.400   0.600    0.26797E-02
   1.900   1.400   0.700    0.16361E-02
   1.900   1.400   0.800    0.72782E-03
   1.900   1.400   0.900    0.23784E-03
   1.900   1.400   1.000    0.57514E-04
   1.900   1.500   0.000    0.36260E-04
   1.900   1.500   0.100    0.16159E-03
   1.900   1.500   0.200    0.51005E-03
   1.900   1.500   0.300    0.11566E-02
   1.900   1.500   0.400    0.18823E-02
   1.900   1.500   0.500    0.22050E-02
   1.900   1.500   0.600    0.18585E-02
   1.900   1.500   0.700    0.11374E-02
   1.900   1.500   0.800    0.50684E-03
   1.900   1.500   0.900    0.16467E-03
   1.900   1.500   1.000    0.38302E-04
   1.900   1.600   0.000    0.26695E-04
   1.900   1.600   0.100    0.10874E-03
   1.900   1.600   0.200    0.33426E-03
   1.900   1.600   0.300    0.74779E-03
   1.900   1.600   0.400    0.12103E-02
   1.900   1.600   0.500    0.14110E-02
   1.900   1.600   0.600    0.11904E-02
   1.900   1.600   0.700    0.72792E-03
   1.900   1.600   0.800    0.32542E-03
   1.900   1.600   0.900    0.10703E-03
   1.900   1.600   1.000    0.26778E-04
   1.900   1.700   0.000    0.15803E-04
   1.900   1.700   0.100    0.67478E-04
   1.900   1.700   0.200    0.20263E-03
   1.900   1.700   0.300    0.44791E-03
   1.900   1.700   0.400    0.71751E-03
   1.900   1.700   0.500    0.83658E-03
   1.900   1.700   0.600    0.70432E-03
   1.900   1.700   0.700    0.43350E-03
   1.900   1.700   0.800    0.19474E-03
   1.900   1.700   0.900    0.64867E-04
   1.900   1.700   1.000    0.15283E-04
   1.900   1.800   0.000    0.80771E-05
   1.900   1.800   0.100    0.36177E-04
   1.900   1.800   0.200    0.11180E-03
   1.900   1.800   0.300    0.24566E-03
   1.900   1.800   0.400    0.39288E-03
   1.900   1.800   0.500    0.45535E-03
   1.900   1.800   0.600    0.38541E-03
   1.900   1.800   0.700    0.23711E-03
   1.900   1.800   0.800    0.10669E-03
   1.900   1.800   0.900    0.34291E-04
   1.900   1.800   1.000    0.76332E-05
   1.900   1.900   0.000    0.18334E-04
   1.900   1.900   0.100    0.20242E-04
   1.900   1.900   0.200    0.56044E-04
   1.900   1.900   0.300    0.12275E-03
   1.900   1.900   0.400    0.19991E-03
   1.900   1.900   0.500    0.22897E-03
   1.900   1.900   0.600    0.19605E-03
   1.900   1.900   0.700    0.11831E-03
   1.900   1.900   0.800    0.53265E-04
   1.900   1.900   0.900    0.19030E-04
   1.900   1.900   1.000    0.17091E-04
