! Spherical Harmonic Discrete Ordinate Radiative Transfer Output
!  L= 11  M= 11  NLM=   78   NMU= 12  NPHI= 24  NANG=  114   NSH=    150529
!  NX=  64   NY=   1   NZ=  30    NPTS=    3867   NCELLS=    5040
!  PROPERTY_FILE=les2y21w16.prp                  
!  CORRELATED_K-DIST_FILE=NONE                               NUM_G= 1
!  INPUT_SAVE_FILE=NONE                            
!  OUTPUT_SAVE_FILE=NONE                            
!  SOURCE_TYPE=SOLAR               DELTA-M METHOD
!  GRID_TYPE=EVEN (X,Y)    PROPERTY-FILE (Z)    INDEPENDENT_PIXEL=2
!  SURFACE_TYPE=FIXED LAMBERTIAN       HORIZ_BOUNDARY_COND=0
!  GROUND_ALBEDO=0.0400000  SKY_RAD= 0.00000E+00
!  SOLAR_FLUX= 0.100000E+01   SOLAR_MU=-0.5000000   SOLAR_AZ=   0.000
!  UNITS=WATTS/(M^2 MICRON)         WAVELENGTH=      1.65
!  SPLITTING_ACCURACY= 0.300E-01   SPHERICAL_HARMONIC_ACCURACY= 0.300E-02
!  SOLUTION_ACCURACY= 0.100E-03
!  MAXIMUM_ITERATIONS= 100   NUMBER_ITERATIONS=  24
!  OUTPUT_TYPE=FLUX                
!   X       Y       Z           UP       DOWN_DIFFUSE   DOWN_DIRECT
   3.080   0.000   0.550    0.22956E-01   0.37623E+00   0.11174E-03
   3.080   0.000   0.575    0.33515E-01   0.38723E+00   0.18176E-03
   3.080   0.000   0.600    0.52281E-01   0.40883E+00   0.56715E-03
   3.080   0.000   0.625    0.80968E-01   0.43908E+00   0.19084E-02
   3.080   0.000   0.650    0.11874E+00   0.47461E+00   0.43211E-02
   3.080   0.000   0.675    0.16333E+00   0.49346E+00   0.72704E-02
   3.080   0.000   0.700    0.21467E+00   0.49386E+00   0.10653E-01
   3.080   0.000   0.725    0.27120E+00   0.47901E+00   0.29080E-01
   3.080   0.000   0.750    0.32232E+00   0.41963E+00   0.15942E+00
   3.080   0.000   0.775    0.36847E+00   0.18404E+00   0.76249E+00
   3.080   0.000   0.800    0.40286E+00   0.62099E-03   0.10000E+01
   3.080   0.000   0.825    0.41992E+00   0.00000E+00   0.10000E+01
   3.080   0.000   0.850    0.41177E+00   0.00000E+00   0.10000E+01
   3.080   0.000   0.900    0.41295E+00   0.00000E+00   0.10000E+01
   3.080   0.000   0.950    0.41257E+00   0.00000E+00   0.10000E+01
   3.080   0.000   1.000    0.41849E+00   0.00000E+00   0.10000E+01
   3.135   0.000   0.000    0.22031E-01   0.41700E+00   0.13088E+00
   3.135   0.000   0.050    0.20660E-01   0.40394E+00   0.52320E-01
   3.135   0.000   0.100    0.19922E-01   0.39553E+00   0.28967E-02
   3.135   0.000   0.150    0.19721E-01   0.38908E+00   0.45299E-03
   3.135   0.000   0.200    0.19635E-01   0.38174E+00   0.11248E-03
   3.135   0.000   0.250    0.19613E-01   0.37274E+00   0.48678E-04
   3.135   0.000   0.300    0.19640E-01   0.36420E+00   0.14908E-04
   3.135   0.000   0.350    0.19681E-01   0.35874E+00   0.16948E-04
   3.135   0.000   0.400    0.19728E-01   0.35652E+00   0.54455E-05
   3.135   0.000   0.425    0.19762E-01   0.35567E+00   0.44013E-05
   3.135   0.000   0.450    0.19801E-01   0.35513E+00   0.20177E-04
   3.135   0.000   0.475    0.19955E-01   0.35552E+00   0.66210E-04
   3.135   0.000   0.500    0.20419E-01   0.35689E+00   0.10299E-03
   3.135   0.000   0.525    0.21269E-01   0.35938E+00   0.11910E-03
   3.135   0.000   0.550    0.22600E-01   0.36112E+00   0.20165E-03
   3.135   0.000   0.575    0.24521E-01   0.36471E+00   0.55101E-03
   3.135   0.000   0.600    0.40947E-01   0.36862E+00   0.11692E-02
   3.135   0.000   0.625    0.68817E-01   0.37656E+00   0.17841E-02
   3.135   0.000   0.650    0.10345E+00   0.37483E+00   0.22982E-02
   3.135   0.000   0.675    0.14268E+00   0.36726E+00   0.32098E-02
   3.135   0.000   0.700    0.18704E+00   0.35623E+00   0.11963E-01
   3.135   0.000   0.725    0.23801E+00   0.32162E+00   0.14157E+00
   3.135   0.000   0.750    0.28721E+00   0.13410E+00   0.85046E+00
   3.135   0.000   0.775    0.31974E+00   0.28244E-01   0.10000E+01
   3.135   0.000   0.800    0.34812E+00   0.43877E-03   0.10000E+01
   3.135   0.000   0.825    0.37657E+00   0.00000E+00   0.10000E+01
   3.135   0.000   0.850    0.39097E+00   0.00000E+00   0.10000E+01
   3.135   0.000   0.900    0.40068E+00   0.00000E+00   0.10000E+01
   3.135   0.000   0.950    0.40121E+00   0.00000E+00   0.10000E+01
   3.135   0.000   1.000    0.40237E+00   0.00000E+00   0.10000E+01
   3.190   0.000   0.000    0.20841E-01   0.40410E+00   0.11418E+00
   3.190   0.000   0.050    0.20013E-01   0.39622E+00   0.89734E-02
   3.190   0.000   0.100    0.19325E-01   0.39134E+00   0.66031E-03
   3.190   0.000   0.150    0.19146E-01   0.38621E+00   0.19930E-03
   3.190   0.000   0.200    0.19129E-01   0.37914E+00   0.65396E-04
   3.190   0.000   0.250    0.19181E-01   0.37100E+00   0.20123E-04
   3.190   0.000   0.300    0.19241E-01   0.36450E+00   0.15422E-04
   3.190   0.000   0.350    0.19299E-01   0.36101E+00   0.11120E-04
   3.190   0.000   0.400    0.19374E-01   0.35868E+00   0.60535E-05
   3.190   0.000   0.425    0.19421E-01   0.35786E+00   0.30008E-04
   3.190   0.000   0.450    0.19467E-01   0.35813E+00   0.80630E-04
   3.190   0.000   0.475    0.19594E-01   0.35925E+00   0.10549E-03
   3.190   0.000   0.500    0.19975E-01   0.36080E+00   0.13041E-03
   3.190   0.000   0.525    0.20724E-01   0.36094E+00   0.25959E-03
   3.190   0.000   0.550    0.21968E-01   0.36055E+00   0.68824E-03
   3.190   0.000   0.575    0.23711E-01   0.35516E+00   0.97533E-03
   3.190   0.000   0.600    0.38598E-01   0.35116E+00   0.90414E-03
   3.190   0.000   0.625    0.67411E-01   0.35454E+00   0.84001E-03
   3.190   0.000   0.650    0.10195E+00   0.35803E+00   0.11607E-02
   3.190   0.000   0.675    0.14327E+00   0.37482E+00   0.56145E-02
   3.190   0.000   0.700    0.19837E+00   0.41963E+00   0.99464E-01
   3.190   0.000   0.725    0.27097E+00   0.32598E+00   0.69520E+00
   3.190   0.000   0.750    0.30918E+00   0.44847E-01   0.10000E+01
   3.190   0.000   0.775    0.32230E+00   0.18426E-01   0.10000E+01
   3.190   0.000   0.800    0.34253E+00   0.31039E-03   0.10000E+01
   3.190   0.000   0.825    0.36037E+00   0.00000E+00   0.10000E+01
   3.190   0.000   0.850    0.37910E+00   0.00000E+00   0.10000E+01
   3.190   0.000   0.900    0.39211E+00   0.00000E+00   0.10000E+01
   3.190   0.000   0.950    0.39940E+00   0.00000E+00   0.10000E+01
   3.190   0.000   1.000    0.39986E+00   0.00000E+00   0.10000E+01
   3.245   0.000   0.000    0.17260E-01   0.40423E+00   0.24991E-01
   3.245   0.000   0.050    0.18059E-01   0.39967E+00   0.12994E-02
   3.245   0.000   0.100    0.18287E-01   0.39728E+00   0.33772E-03
   3.245   0.000   0.150    0.18172E-01   0.39361E+00   0.81791E-04
   3.245   0.000   0.200    0.18304E-01   0.38756E+00   0.32638E-04
   3.245   0.000   0.250    0.18450E-01   0.38106E+00   0.13690E-04
   3.245   0.000   0.300    0.18568E-01   0.37693E+00   0.15936E-04
   3.245   0.000   0.350    0.18679E-01   0.37563E+00   0.37740E-05
   3.245   0.000   0.400    0.18793E-01   0.37487E+00   0.42105E-04
   3.245   0.000   0.425    0.18846E-01   0.37508E+00   0.92572E-04
   3.245   0.000   0.450    0.18903E-01   0.37683E+00   0.10832E-03
   3.245   0.000   0.475    0.19021E-01   0.37981E+00   0.14749E-03
   3.245   0.000   0.500    0.19345E-01   0.38181E+00   0.34449E-03
   3.245   0.000   0.525    0.20012E-01   0.38359E+00   0.81553E-03
   3.245   0.000   0.550    0.21209E-01   0.38333E+00   0.94473E-03
   3.245   0.000   0.575    0.22949E-01   0.38010E+00   0.61019E-03
   3.245   0.000   0.600    0.37730E-01   0.38479E+00   0.37071E-03
   3.245   0.000   0.625    0.65177E-01   0.40919E+00   0.50578E-03
   3.245   0.000   0.650    0.10287E+00   0.47446E+00   0.28835E-02
   3.245   0.000   0.675    0.15655E+00   0.60135E+00   0.47491E-01
   3.245   0.000   0.700    0.24443E+00   0.68669E+00   0.23846E+00
   3.245   0.000   0.725    0.34619E+00   0.43847E+00   0.57654E+00
   3.245   0.000   0.750    0.36807E+00   0.40302E-01   0.10000E+01
   3.245   0.000   0.775    0.36019E+00   0.12718E-01   0.10000E+01
   3.245   0.000   0.800    0.36354E+00   0.21981E-03   0.10000E+01
   3.245   0.000   0.825    0.36756E+00   0.00000E+00   0.10000E+01
   3.245   0.000   0.850    0.37662E+00   0.00000E+00   0.10000E+01
   3.245   0.000   0.900    0.38745E+00   0.00000E+00   0.10000E+01
   3.245   0.000   0.950    0.39785E+00   0.00000E+00   0.10000E+01
   3.245   0.000   1.000    0.40483E+00   0.00000E+00   0.10000E+01
   3.300   0.000   0.000    0.16614E-01   0.40923E+00   0.39288E-02
   3.300   0.000   0.050    0.16864E-01   0.40602E+00   0.49651E-03
   3.300   0.000   0.100    0.17490E-01   0.40484E+00   0.12932E-03
   3.300   0.000   0.150    0.17851E-01   0.40280E+00   0.54274E-04
   3.300   0.000   0.200    0.17924E-01   0.39902E+00   0.15881E-04
   3.300   0.000   0.250    0.18107E-01   0.39529E+00   0.16828E-04
   3.300   0.000   0.300    0.18281E-01   0.39367E+00   0.66230E-05
   3.300   0.000   0.350    0.18436E-01   0.39435E+00   0.14759E-04
   3.300   0.000   0.400    0.18563E-01   0.39647E+00   0.10006E-03
   3.300   0.000   0.425    0.18629E-01   0.39855E+00   0.11363E-03
   3.300   0.000   0.450    0.18700E-01   0.40225E+00   0.17404E-03
   3.300   0.000   0.475    0.18817E-01   0.40654E+00   0.45800E-03
   3.300   0.000   0.500    0.19100E-01   0.41174E+00   0.91295E-03
   3.300   0.000   0.525    0.19693E-01   0.41646E+00   0.87352E-03
   3.300   0.000   0.550    0.20881E-01   0.42146E+00   0.51220E-03
   3.300   0.000   0.575    0.22662E-01   0.42995E+00   0.26030E-03
   3.300   0.000   0.600    0.33116E-01   0.45527E+00   0.35300E-03
   3.300   0.000   0.625    0.57357E-01   0.51413E+00   0.22752E-02
   3.300   0.000   0.650    0.98320E-01   0.61540E+00   0.25276E-01
   3.300   0.000   0.675    0.15771E+00   0.73111E+00   0.68926E-01
   3.300   0.000   0.700    0.24640E+00   0.77098E+00   0.15124E+00
   3.300   0.000   0.725    0.35839E+00   0.67198E+00   0.35239E+00
   3.300   0.000   0.750    0.43008E+00   0.36846E+00   0.61360E+00
   3.300   0.000   0.775    0.41287E+00   0.88965E-02   0.10000E+01
   3.300   0.000   0.800    0.38382E+00   0.15581E-03   0.10000E+01
   3.300   0.000   0.825    0.37825E+00   0.00000E+00   0.10000E+01
   3.300   0.000   0.850    0.38056E+00   0.00000E+00   0.10000E+01
   3.300   0.000   0.900    0.38731E+00   0.00000E+00   0.10000E+01
   3.300   0.000   0.950    0.39502E+00   0.00000E+00   0.10000E+01
   3.300   0.000   1.000    0.40455E+00   0.00000E+00   0.10000E+01
   3.355   0.000   0.000    0.16119E-01   0.40010E+00   0.75203E-03
   3.355   0.000   0.050    0.16380E-01   0.39684E+00   0.23173E-03
   3.355   0.000   0.100    0.16806E-01   0.39529E+00   0.68383E-04
   3.355   0.000   0.150    0.17382E-01   0.39424E+00   0.22354E-04
   3.355   0.000   0.200    0.17697E-01   0.39332E+00   0.14761E-04
   3.355   0.000   0.250    0.17800E-01   0.39297E+00   0.12712E-04
   3.355   0.000   0.300    0.18016E-01   0.39357E+00   0.47676E-05
   3.355   0.000   0.350    0.18194E-01   0.39548E+00   0.70620E-04
   3.355   0.000   0.400    0.18352E-01   0.39948E+00   0.12197E-03
   3.355   0.000   0.425    0.18436E-01   0.40335E+00   0.21638E-03
   3.355   0.000   0.450    0.18523E-01   0.40766E+00   0.59219E-03
   3.355   0.000   0.475    0.18638E-01   0.41343E+00   0.96660E-03
   3.355   0.000   0.500    0.18888E-01   0.41991E+00   0.78177E-03
   3.355   0.000   0.525    0.19425E-01   0.42697E+00   0.42008E-03
   3.355   0.000   0.550    0.20657E-01   0.43697E+00   0.24226E-03
   3.355   0.000   0.575    0.22514E-01   0.45490E+00   0.42201E-03
   3.355   0.000   0.600    0.27971E-01   0.48811E+00   0.29642E-02
   3.355   0.000   0.625    0.53667E-01   0.53981E+00   0.17323E-01
   3.355   0.000   0.650    0.97202E-01   0.59642E+00   0.29840E-01
   3.355   0.000   0.675    0.15302E+00   0.63279E+00   0.60188E-01
   3.355   0.000   0.700    0.21858E+00   0.60063E+00   0.10838E+00
   3.355   0.000   0.725    0.29351E+00   0.48360E+00   0.23683E+00
   3.355   0.000   0.750    0.35321E+00   0.20587E+00   0.75462E+00
   3.355   0.000   0.775    0.37315E+00   0.62559E-02   0.10000E+01
   3.355   0.000   0.800    0.36804E+00   0.11054E-03   0.10000E+01
   3.355   0.000   0.825    0.36028E+00   0.00000E+00   0.10000E+01
   3.355   0.000   0.850    0.36024E+00   0.00000E+00   0.10000E+01
   3.355   0.000   0.900    0.36878E+00   0.00000E+00   0.10000E+01
   3.355   0.000   0.950    0.37537E+00   0.00000E+00   0.10000E+01
   3.355   0.000   1.000    0.38258E+00   0.00000E+00   0.10000E+01
   3.410   0.000   0.000    0.15890E-01   0.39477E+00   0.37740E-03
   3.410   0.000   0.050    0.16230E-01   0.39128E+00   0.90081E-04
   3.410   0.000   0.100    0.16608E-01   0.38855E+00   0.37857E-04
   3.410   0.000   0.150    0.16957E-01   0.38764E+00   0.13818E-04
   3.410   0.000   0.200    0.17405E-01   0.38924E+00   0.16522E-04
   3.410   0.000   0.250    0.17685E-01   0.39263E+00   0.40816E-05
   3.410   0.000   0.300    0.17787E-01   0.39616E+00   0.33398E-04
   3.410   0.000   0.350    0.17990E-01   0.39945E+00   0.10618E-03
   3.410   0.000   0.400    0.18192E-01   0.40552E+00   0.28197E-03
   3.410   0.000   0.425    0.18293E-01   0.41007E+00   0.72792E-03
   3.410   0.000   0.450    0.18384E-01   0.41643E+00   0.97132E-03
   3.410   0.000   0.475    0.18494E-01   0.42334E+00   0.68161E-03
   3.410   0.000   0.500    0.18722E-01   0.43021E+00   0.34271E-03
   3.410   0.000   0.525    0.19219E-01   0.43836E+00   0.24705E-03
   3.410   0.000   0.550    0.20586E-01   0.45066E+00   0.62516E-03
   3.410   0.000   0.575    0.22604E-01   0.46825E+00   0.49253E-02
   3.410   0.000   0.600    0.33514E-01   0.48940E+00   0.13787E-01
   3.410   0.000   0.625    0.62701E-01   0.51015E+00   0.15894E-01
   3.410   0.000   0.650    0.10676E+00   0.52238E+00   0.28651E-01
   3.410   0.000   0.675    0.15865E+00   0.48493E+00   0.47494E-01
   3.410   0.000   0.700    0.21584E+00   0.41411E+00   0.16994E+00
   3.410   0.000   0.725    0.26408E+00   0.22273E+00   0.69530E+00
   3.410   0.000   0.750    0.30645E+00   0.49242E-01   0.96239E+00
   3.410   0.000   0.775    0.33632E+00   0.44134E-02   0.10000E+01
   3.410   0.000   0.800    0.35541E+00   0.78479E-04   0.10000E+01
   3.410   0.000   0.825    0.35750E+00   0.00000E+00   0.10000E+01
   3.410   0.000   0.850    0.35528E+00   0.00000E+00   0.10000E+01
   3.410   0.000   0.900    0.36074E+00   0.00000E+00   0.10000E+01
   3.410   0.000   0.950    0.36492E+00   0.00000E+00   0.10000E+01
   3.410   0.000   1.000    0.36771E+00   0.00000E+00   0.10000E+01
   3.465   0.000   0.000    0.16358E-01   0.40664E+00   0.14998E-03
   3.465   0.000   0.050    0.16444E-01   0.40360E+00   0.59030E-04
   3.465   0.000   0.100    0.16656E-01   0.40020E+00   0.17086E-04
   3.465   0.000   0.150    0.16922E-01   0.39915E+00   0.16483E-04
   3.465   0.000   0.200    0.17219E-01   0.40249E+00   0.80740E-05
   3.465   0.000   0.250    0.17572E-01   0.40935E+00   0.10646E-04
   3.465   0.000   0.300    0.17782E-01   0.41679E+00   0.95299E-04
   3.465   0.000   0.350    0.17896E-01   0.42316E+00   0.15417E-03
   3.465   0.000   0.400    0.18134E-01   0.43154E+00   0.84886E-03
   3.465   0.000   0.425    0.18237E-01   0.43919E+00   0.92694E-03
   3.465   0.000   0.450    0.18330E-01   0.44783E+00   0.58029E-03
   3.465   0.000   0.475    0.18442E-01   0.45696E+00   0.28656E-03
   3.465   0.000   0.500    0.18661E-01   0.46620E+00   0.27633E-03
   3.465   0.000   0.525    0.19137E-01   0.47656E+00   0.10334E-02
   3.465   0.000   0.550    0.20837E-01   0.48936E+00   0.77754E-02
   3.465   0.000   0.575    0.26216E-01   0.50289E+00   0.11848E-01
   3.465   0.000   0.600    0.44328E-01   0.51355E+00   0.10315E-01
   3.465   0.000   0.625    0.75045E-01   0.53219E+00   0.14742E-01
   3.465   0.000   0.650    0.11543E+00   0.54269E+00   0.22038E-01
   3.465   0.000   0.675    0.17291E+00   0.59298E+00   0.10376E+00
   3.465   0.000   0.700    0.25428E+00   0.60349E+00   0.39516E+00
   3.465   0.000   0.725    0.33829E+00   0.36251E+00   0.67769E+00
   3.465   0.000   0.750    0.35946E+00   0.34558E-01   0.10000E+01
   3.465   0.000   0.775    0.35915E+00   0.31213E-02   0.10000E+01
   3.465   0.000   0.800    0.36945E+00   0.55759E-04   0.10000E+01
   3.465   0.000   0.825    0.37718E+00   0.00000E+00   0.10000E+01
   3.465   0.000   0.850    0.37266E+00   0.00000E+00   0.10000E+01
   3.465   0.000   0.900    0.37277E+00   0.00000E+00   0.10000E+01
   3.465   0.000   0.950    0.37249E+00   0.00000E+00   0.10000E+01
   3.465   0.000   1.000    0.37229E+00   0.00000E+00   0.10000E+01
