timestamp,latitude,longitude
2007-01-24 16:47:32.068800,35.57366,-51.71547
2007-01-25 01:04:39.170600,45.220496999999995,-178.42145
2007-01-25 01:05:22.765000,47.812717,-179.39963999999998
2007-01-25 02:41:33.247200,38.118652000000004,159.20503
2007-01-25 02:45:06.902000,50.838229999999996,154.62485
2007-01-25 14:19:41.764800,59.234688,-22.828156
2007-01-25 15:57:34.312800,55.69608,-45.48553
2007-01-25 15:57:34.759200,55.72233000000001,-45.499522999999996
2007-01-25 19:06:14.331200,23.09623,-84.00214
2007-01-26 00:09:44.142200,47.677456,-165.44276000000002
2007-01-26 00:09:44.588600,47.7039,-165.45318999999998
2007-01-26 01:51:25.225000,57.582159999999995,165.13408
2007-01-26 03:23:10.125200,32.129894,150.09915
2007-01-26 18:11:09.482000,24.995205,-70.56029000000001
2007-01-26 18:19:50.677400,56.082947,-81.23208000000001
2007-01-26 18:19:50.826200,56.091694,-81.23685
2007-01-26 18:19:50.975000,56.10044,-81.24161
2007-01-26 18:19:51.123800,56.109188,-81.246376
2007-01-26 18:19:51.570200,56.13551999999999,-81.260704
2007-01-26 18:19:51.719000,56.144375,-81.2655
2007-01-26 18:20:33.080400,58.561930000000004,-82.664276
2007-01-26 18:20:33.229200,58.57065,-82.66968
2007-01-26 21:32:04.350600,36.32242,-123.00799599999999
2007-01-26 23:16:41.297000,56.73820500000001,-155.75432
2007-01-27 00:51:59.704200,44.039307,-174.915
2007-01-27 00:54:47.981000,54.012352,-179.04175
2007-01-27 04:05:57.229800,30.353258,139.75538999999998
2007-01-27 14:08:04.489800,61.690940000000005,-21.423914
2007-01-27 14:08:04.787400,61.70816800000001,-21.436543
2007-01-27 14:08:14.607200,62.274719999999995,-21.86091
2007-01-27 18:25:53.530000,-76.12866,-34.81651
2007-01-27 23:57:54.072400,49.43056,-163.06381000000002
2007-01-28 16:28:48.457600,56.699833,-53.767113
2007-01-28 18:08:58.484800,61.181637,-81.3139
2007-01-28 18:08:58.633600,61.19036,-81.32013
2007-01-28 18:08:58.782400,61.19908,-81.32636
2007-01-28 18:08:58.931200,61.207806000000005,-81.332596
2007-01-28 18:08:59.080000,61.216526,-81.33883
2007-01-28 18:08:59.228800,61.225196999999994,-81.345
2007-01-28 18:08:59.377600,61.233819999999994,-81.35113
2007-01-28 18:08:59.526400,61.24245,-81.35726
2007-01-28 18:08:59.972800,61.268333,-81.37566
2007-01-28 18:09:00.419200,61.29421,-81.39413499999999
2007-01-28 18:09:00.568000,61.30283000000001,-81.40032
2007-01-28 18:09:00.716800,61.31145,-81.40651
2007-01-29 00:06:44.160200,-73.38257,-126.82066
2007-01-29 00:44:16.172000,60.323326,-179.60045
2007-01-29 13:48:33.930000,36.207294,-7.106953599999999
2007-01-29 15:31:56.186800,52.236740000000005,-37.601627
2007-01-29 15:31:56.484400,52.254173,-37.609737
2007-01-29 15:33:07.156400,56.410895999999994,-39.704014
2007-01-29 15:33:08.793200,56.506744,-39.756847
2007-01-29 15:33:10.281200,56.593616000000004,-39.805347
2007-01-29 18:52:09.096800,60.830006000000004,-91.88183599999999
2007-01-29 22:09:08.439000,58.098746999999996,-139.55446
2007-01-29 22:09:23.019400,58.94836,-140.07641999999998
2007-01-30 12:59:48.036400,60.512775,-3.6013522000000004
2007-01-30 14:36:41.369000,53.509422,-24.30228
2007-01-30 14:36:55.057600,54.31529200000001,-24.700409
2007-01-30 14:38:20.163200,59.29849599999999,-27.518334999999997
2007-01-30 14:38:20.609600,59.324642000000004,-27.53517
2007-01-30 16:14:47.457800,50.73891,-47.75039
2007-01-30 16:14:47.606600,50.74774,-47.75428
2007-01-30 17:57:11.538800,63.07496999999999,-79.66242
2007-01-30 22:26:45.374600,-34.336174,-124.97703999999999
